Código;Nome;Data/Hora;Chuva Horária (mm);Nível adotado (cm);Vazão (m³/s);Bateria (V);Temp. Interna (ºC)
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 13:15;0.00;219.00;;14.60;14.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 13:30;0.00;220.00;;14.60;15.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 13:45;0.00;218.00;;14.60;15.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 14:00;0.00;217.00;;14.60;15.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 14:15;0.00;217.00;;14.60;15.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 14:30;0.00;216.00;;14.30;16.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 14:45;0.00;216.00;;14.30;16.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 15:00;0.00;215.00;;14.30;16.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 15:15;0.00;215.00;;14.30;16.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 15:30;0.00;215.00;;14.20;16.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 15:45;0.00;215.00;;14.20;16.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 16:00;0.00;214.00;;14.20;16.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 16:15;0.00;214.00;;14.20;16.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 16:30;0.00;214.00;;14.20;17.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 16:45;0.00;214.00;;14.20;17.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 17:00;0.00;214.00;;14.20;17.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 17:15;0.00;214.00;;14.20;17.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 17:30;0.00;215.00;;14.20;16.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 17:45;0.00;214.00;;14.20;16.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 18:00;0.00;215.00;;14.20;16.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 18:15;0.00;215.00;;14.20;16.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 18:30;0.00;216.00;;13.50;15.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 18:45;0.00;215.00;;13.50;15.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 19:00;0.00;216.00;;13.50;15.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 19:15;0.00;216.00;;13.50;15.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 19:30;0.00;215.00;;13.20;14.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 19:45;0.00;215.00;;13.20;14.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 20:00;0.00;215.00;;13.20;14.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 20:15;0.00;215.00;;13.20;14.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 20:30;0.00;215.00;;13.10;14.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 20:45;0.00;216.00;;13.10;14.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 21:00;0.00;215.00;;13.10;14.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 21:15;0.00;215.00;;13.10;14.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 21:30;0.00;215.00;;13.10;13.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 21:45;0.00;215.00;;13.10;13.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 22:00;0.00;215.00;;13.10;13.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 22:15;0.00;215.00;;13.10;13.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 22:30;0.00;215.00;;13.10;12.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 22:45;0.00;215.00;;13.10;12.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 23:00;0.00;215.00;;13.10;12.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 23:15;0.00;215.00;;13.10;12.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 23:30;0.00;214.00;;13.10;12.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);26/08/2024 23:45;0.00;214.00;;13.10;12.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 00:00;0.00;214.00;;13.10;12.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 00:15;0.00;213.00;;13.10;12.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 00:30;0.00;213.00;;13.00;11.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 00:45;0.00;213.00;;13.00;11.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 01:00;0.00;212.00;;13.00;11.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 01:15;0.00;212.00;;13.00;11.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 01:30;0.00;211.00;;13.00;10.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 01:45;0.00;211.00;;13.00;10.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 02:00;0.00;211.00;;13.00;10.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 02:15;0.00;211.00;;13.00;10.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 02:30;0.00;211.00;;13.00;10.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 02:45;0.00;211.00;;13.00;10.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 03:00;0.00;211.00;;13.00;10.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 03:15;0.00;210.00;;13.00;10.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 03:30;0.00;210.00;;13.00;10.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 03:45;0.00;210.00;;13.00;10.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 04:00;0.00;210.00;;13.00;10.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 04:15;0.00;210.00;;13.00;10.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 04:30;0.00;210.00;;13.00;9.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 04:45;0.00;209.00;;13.00;9.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 05:00;0.00;209.00;;13.00;9.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 05:15;0.00;209.00;;13.00;9.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 05:30;0.00;209.00;;12.90;9.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 05:45;0.00;209.00;;12.90;9.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 06:00;0.00;209.00;;12.90;9.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 06:15;0.00;209.00;;12.90;9.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 06:30;0.00;209.00;;12.90;9.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 06:45;0.00;209.00;;12.90;9.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 07:00;0.00;209.00;;12.90;9.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 07:15;0.00;208.00;;12.90;9.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 07:30;0.00;208.00;;13.10;10.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 07:45;0.00;208.00;;13.10;10.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 08:00;0.00;209.00;;13.10;10.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 08:15;0.00;209.00;;13.10;10.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 08:30;0.00;208.00;;14.10;11.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 08:45;0.00;209.00;;14.10;11.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 09:00;0.00;208.00;;14.10;11.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 09:15;0.00;208.00;;14.10;11.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 09:30;0.00;209.00;;14.60;13.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 09:45;0.00;208.00;;14.60;13.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 10:00;0.00;208.00;;14.60;13.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 10:15;0.00;208.00;;14.60;13.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 10:30;0.00;209.00;;14.60;16.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 10:45;0.00;208.00;;14.60;16.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 11:00;0.00;208.00;;14.60;16.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 11:15;0.00;208.00;;14.60;16.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 11:30;0.00;208.00;;14.50;17.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 11:45;0.00;209.00;;14.50;17.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 12:00;0.00;209.00;;14.50;17.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 12:15;0.00;209.00;;14.50;17.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 12:30;0.00;209.00;;14.50;18.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 12:45;0.00;210.00;;14.50;18.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 13:00;0.00;210.00;;14.50;18.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 13:15;0.00;210.00;;14.50;18.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 13:30;0.00;210.00;;14.40;17.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 13:45;0.00;210.00;;14.40;17.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 14:00;0.00;210.00;;14.40;17.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 14:15;0.00;210.00;;14.40;17.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 14:30;0.00;210.00;;14.40;18.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 14:45;0.00;210.00;;14.40;18.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 15:00;0.00;210.00;;14.40;18.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 15:15;0.00;210.00;;14.40;18.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 15:30;0.00;211.00;;14.10;18.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 15:45;0.00;211.00;;14.10;18.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 16:00;0.00;211.00;;14.10;18.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 16:15;0.00;212.00;;14.10;18.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 16:30;0.00;211.00;;14.10;18.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 16:45;0.00;212.00;;14.10;18.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 17:00;0.00;213.00;;14.10;18.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 17:15;0.00;213.00;;14.10;18.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 17:30;0.00;213.00;;14.10;18.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 17:45;0.00;214.00;;14.10;18.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 18:00;0.00;214.00;;14.10;18.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 18:15;0.00;214.00;;14.10;18.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 18:30;0.00;214.00;;13.50;16.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 18:45;0.00;214.00;;13.50;16.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 19:00;0.00;214.00;;13.50;16.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 19:15;0.00;214.00;;13.50;16.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 19:30;0.00;213.00;;13.10;15.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 19:45;0.00;213.00;;13.10;15.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 20:00;0.00;213.00;;13.10;15.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 20:15;0.00;213.00;;13.10;15.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 20:30;0.00;212.00;;13.10;14.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 20:45;0.00;212.00;;13.10;14.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 21:00;0.00;212.00;;13.10;14.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 21:15;0.00;212.00;;13.10;14.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 21:30;0.00;212.00;;13.10;13.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 21:45;0.00;212.00;;13.10;13.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 22:00;0.00;212.00;;13.10;13.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 22:15;0.00;212.00;;13.10;13.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 22:30;0.00;212.00;;13.10;13.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 22:45;0.00;212.00;;13.10;13.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 23:00;0.00;212.00;;13.10;13.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 23:15;0.00;211.00;;13.10;13.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 23:30;0.00;211.00;;13.10;12.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);27/08/2024 23:45;0.00;211.00;;13.10;12.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 00:00;0.00;211.00;;13.10;12.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 00:15;0.00;210.00;;13.10;12.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 00:30;0.00;210.00;;13.00;12.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 00:45;0.00;210.00;;13.00;12.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 01:00;0.00;210.00;;13.00;12.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 01:15;0.00;210.00;;13.00;12.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 01:30;0.00;209.00;;13.00;11.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 01:45;0.00;209.00;;13.00;11.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 02:00;0.00;209.00;;13.00;11.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 02:15;0.00;209.00;;13.00;11.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 02:30;0.00;209.00;;13.00;11.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 02:45;0.00;209.00;;13.00;11.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 03:00;0.00;208.00;;13.00;11.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 03:15;0.00;208.00;;13.00;11.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 03:30;0.00;208.00;;13.00;11.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 03:45;0.00;208.00;;13.00;11.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 04:00;0.00;209.00;;13.00;11.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 04:15;0.00;209.00;;13.00;11.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 04:30;0.00;208.00;;13.00;11.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 04:45;0.00;208.00;;13.00;11.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 05:00;0.00;208.00;;13.00;11.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 05:15;0.00;208.00;;13.00;11.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 05:30;0.00;208.00;;12.90;12.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 05:45;0.00;208.00;;12.90;12.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 06:00;0.00;207.00;;12.90;12.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 06:15;0.00;207.00;;12.90;12.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 06:30;0.00;208.00;;12.90;12.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 06:45;0.00;208.00;;12.90;12.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 07:00;0.00;208.00;;12.90;12.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 07:15;0.00;208.00;;12.90;12.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 07:30;0.00;208.00;;13.10;12.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 07:45;0.00;208.00;;13.10;12.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 08:00;0.00;208.00;;13.10;12.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 08:15;0.00;208.00;;13.10;12.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 08:30;0.00;208.00;;14.00;13.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 08:45;0.00;208.00;;14.00;13.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 09:00;0.00;208.00;;14.00;13.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 09:15;0.00;208.00;;14.00;13.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 09:30;0.00;208.00;;14.50;14.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 09:45;0.00;208.00;;14.50;14.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 10:00;0.00;208.00;;14.50;14.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 10:15;0.00;209.00;;14.50;14.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 10:30;0.00;210.00;;14.60;15.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 10:45;0.00;210.00;;14.60;15.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 11:00;0.00;210.00;;14.60;15.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 11:15;0.00;210.00;;14.60;15.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 11:30;0.00;211.00;;14.50;18.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 11:45;0.00;211.00;;14.50;18.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 12:00;0.00;211.00;;14.50;18.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 12:15;0.00;211.00;;14.50;18.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 12:30;0.00;211.00;;14.40;20.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 12:45;0.00;211.00;;14.40;20.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 13:00;0.00;211.00;;14.40;20.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 13:15;0.00;211.00;;14.40;20.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 13:30;0.00;211.00;;14.40;19.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 13:45;0.00;211.00;;14.40;19.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 14:00;0.00;211.00;;14.40;19.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 14:15;0.00;211.00;;14.40;19.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 14:30;0.00;211.00;;14.40;18.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 14:45;0.00;210.00;;14.40;18.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 15:00;0.00;211.00;;14.40;18.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 15:15;0.00;211.00;;14.40;18.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 15:30;0.00;211.00;;14.20;21.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 15:45;0.00;211.00;;14.20;21.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 16:00;0.00;211.00;;14.20;21.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 16:15;0.00;212.00;;14.20;21.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 16:30;0.00;212.00;;14.00;21.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 16:45;0.00;212.00;;14.00;21.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 17:00;0.00;211.00;;14.00;21.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 17:15;0.00;211.00;;14.00;21.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 17:30;0.00;211.00;;14.00;19.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 17:45;0.00;211.00;;14.00;19.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 18:00;0.00;211.00;;14.00;19.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 18:15;0.00;211.00;;14.00;19.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 18:30;0.00;211.00;;13.30;18.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 18:45;0.00;210.00;;13.30;18.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 19:00;0.00;211.00;;13.30;18.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 19:15;0.00;211.00;;13.30;18.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 19:30;0.00;211.00;;13.10;17.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 19:45;0.00;211.00;;13.10;17.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 20:00;0.00;211.00;;13.10;17.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 20:15;0.00;211.00;;13.10;17.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 20:30;0.00;211.00;;13.10;16.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 20:45;0.00;211.00;;13.10;16.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 21:00;0.00;210.00;;13.10;16.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 21:15;0.00;210.00;;13.10;16.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 21:30;0.00;210.00;;13.10;16.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 21:45;0.00;210.00;;13.10;16.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 22:00;0.00;210.00;;13.10;16.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 22:15;0.00;209.00;;13.10;16.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 22:30;0.00;209.00;;13.10;16.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 22:45;0.00;209.00;;13.10;16.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 23:00;0.00;208.00;;13.10;16.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 23:15;0.00;208.00;;13.10;16.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 23:30;0.00;208.00;;13.10;15.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);28/08/2024 23:45;0.00;208.00;;13.10;15.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 00:00;0.00;208.00;;13.10;15.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 00:15;0.00;208.00;;13.10;15.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 00:30;0.00;207.00;;13.00;15.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 00:45;0.00;207.00;;13.00;15.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 01:00;0.00;207.00;;13.00;15.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 01:15;0.00;207.00;;13.00;15.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 01:30;0.00;206.00;;13.00;15.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 01:45;0.00;206.00;;13.00;15.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 02:00;0.00;206.00;;13.00;15.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 02:15;0.00;206.00;;13.00;15.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 02:30;0.00;205.00;;13.00;15.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 02:45;0.00;205.00;;13.00;15.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 03:00;0.00;205.00;;13.00;15.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 03:15;0.00;205.00;;13.00;15.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 03:30;0.00;205.00;;13.00;15.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 03:45;0.00;204.00;;13.00;15.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 04:00;0.00;204.00;;13.00;15.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);29/08/2024 04:15;0.00;204.00;;13.00;15.10
